identifier,title,text,ogd
286@statistisches-amt-kanton-zuerich,Der Preis des Bodens, Der Preis des Bodens Ein hedonisches Modell der Wohnbaulandpreise im Kanton Zürich bodenpreise landpreise statistik.info wohnbauland Bau- und Wohnungswesen Preise,False
311@statistisches-amt-kanton-zuerich,Gebäudestruktur und Dichte," Gebäudestruktur und Dichte Die Entwicklung baulicher Dichte im Kanton Zürich 2000 - 2014 statistik.info Bau- und Wohnungswesen Raum, Umwelt",False
544@oberjugendanwaltschaft-kanton-zuerich,Statistik der Jugendstrafrechtspflege des Kantons Zürich," Statistik der Jugendstrafrechtspflege des Kantons Zürich Begehen Jugendliche zwischen dem 10. und 18. Lebensjahr ein Delikt, gilt für sie das Jugendstrafrecht. Die Jugendanwaltschaften des Kantons Zürich untersuchen und beurteilen sämtliche Straftaten von Jugendlichen, die im Kanton Zürich wohnhaft sind. Ausserdem sind sie für den Vollzug jugendstrafrechtlicher Schutzmassnahmen und Strafen verantwortlich. jugendkriminalitaet kanton_zuerich ogd strafdelikte verurteilungen Kriminalität, Strafrecht",True
86@statistisches-amt-kanton-zuerich,Motorfahrzeugbestand ab 2014, Motorfahrzeugbestand ab 2014 Motorfahrzeuge nach Fahrzeugart und Gemeinden des Kantons Zürich. personenwagen Mobilität und Verkehr,False
96@statistisches-amt-kanton-zuerich,Geb.Vol. Infrastruktur: Anteil [%]," Geb.Vol. Infrastruktur: Anteil [%] Approximatives Gebäudevolumen in den Bereichen Unterricht, Gesundheit, Kultur/Sport, Verkehr und Ver-/Entsorgung bezirke gebaeude gebaeudeart gemeinden infrastruktur kanton_zuerich ogd Bau- und Wohnungswesen",True
315@statistisches-amt-kanton-zuerich,Volkszählung 2000, Volkszählung 2000 Erste Resultate für den Kanton Zürich bevoelkerung bevoelkerungsstatistik einwohner statistik.info Bevölkerung,False
316@statistisches-amt-kanton-zuerich,Die Gotthardtunnelsperrung 2001, Die Gotthardtunnelsperrung 2001 Auswirkungen auf den Strassenverkehr im Kanton Zürich abstimmungen statistik.info Mobilität und Verkehr,False
420@statistisches-amt-kanton-zuerich,Kantonaler Wohnungsleerstand immer noch rückläufig," Kantonaler Wohnungsleerstand immer noch rückläufig Analyse der Wohnungsmarktes 2002 leerwohnungen leerwohnungsziffer statistik.info Bau- und Wohnungswesen Raum, Umwelt",False
508@statistisches-amt-kanton-zuerich,Ausschaffung und Steuergerechtigkeit, Ausschaffung und Steuergerechtigkeit Eine Analyse der Zürcher Gemeinderesultate der Abstimmungen vom 28.11.2010 abstimmungen demokratie statistik.info Politik,False
510@statistisches-amt-kanton-zuerich,Waffeninitiative polarisiert den Kanton, Waffeninitiative polarisiert den Kanton Eine Analyse der Zürcher Gemeinderesultate der Abstimmungen vom 13.2.2011 abstimmungen demokratie statistik.info Politik,False
518@statistisches-amt-kanton-zuerich,Solide Verfassung trotz schwächerer Wirtschaft, Solide Verfassung trotz schwächerer Wirtschaft Die Gemeindefinanzen Ende 2009 gemeindefinanzen statistik.info Öffentliche Verwaltung und Finanzen,False
542@statistisches-amt-kanton-zuerich,Die Finanzlage der Zürcher Gemeinden: Entwicklung seit 1986 und aktuelle Lage, Die Finanzlage der Zürcher Gemeinden: Entwicklung seit 1986 und aktuelle Lage None gemeindefinanzen statistik.info Öffentliche Verwaltung und Finanzen,False
547@statistisches-amt-kanton-zuerich,Siedlungsabfallwirtschaft 1998-2007, Siedlungsabfallwirtschaft 1998-2007 None kehricht recycling statistik.info Nachhaltige Entwicklung,False
548@statistisches-amt-kanton-zuerich,Boden- und Immobilienpreise im Jahr 2007," Boden- und Immobilienpreise im Jahr 2007 Kurzfristige Entwicklung im Kanton Zürich mit besonderem Blick auf ausländische Transaktionen immobilienmarkt landpreise statistik.info Bau- und Wohnungswesen Preise Raum, Umwelt",False
560@statistisches-amt-kanton-zuerich,Aktualisierte Bevölkerungsprognosen für den Kanton Zürich und seine Regionen, Aktualisierte Bevölkerungsprognosen für den Kanton Zürich und seine Regionen Prognoselauf 2009 bevoelkerung bevoelkerungsstatistik bevoelkerungsszenarien einwohner statistik.info Bevölkerung,False
566@statistisches-amt-kanton-zuerich,Das Wetter im Jahr 2002: Sehr warm und sonnig trotz viel Regen," Das Wetter im Jahr 2002: Sehr warm und sonnig trotz viel Regen None meteorologie statistik.info Raum, Umwelt",False
567@statistisches-amt-kanton-zuerich,Sitzverlegungen von Firmen im Kanton Zürich 2002," Sitzverlegungen von Firmen im Kanton Zürich 2002 None statistik.info unternehmensstruktur Industrie, Dienstleistungen",False
569@statistisches-amt-kanton-zuerich,Der Kanton Zürich wird immer städtischer. Zur Agglomerationsdefinition 2000," Der Kanton Zürich wird immer städtischer. Zur Agglomerationsdefinition 2000 None raumstruktur statistik.info Bau- und Wohnungswesen Raum, Umwelt",False
577@statistisches-amt-kanton-zuerich,Immobilien- und Bodenpreise im Kanton Zürich 2002: Unterschiedliche Tendenzen," Immobilien- und Bodenpreise im Kanton Zürich 2002: Unterschiedliche Tendenzen Analyse von Handänderungsdaten immobilienhandel statistik.info Bau- und Wohnungswesen Raum, Umwelt",False
579@statistisches-amt-kanton-zuerich,"Alter, Automobilität und Unfallrisiko"," Alter, Automobilität und Unfallrisiko Eine Analyse von schweizerischen Daten des Mikrozensus Verkehr und der Unfallstatistik mikrozensus statistik.info Mobilität und Verkehr",False
589@statistisches-amt-kanton-zuerich,Stimmabgabe «kurz» vor Urnenschluss, Stimmabgabe «kurz» vor Urnenschluss Kurzanalyse aus der Broschüre «Kanton Zürich in Zahlen» demokratie statistik.info wahlen Politik,False
597@statistisches-amt-kanton-zuerich,Der Kanton Zürich und seine Regionen im Standortwettbewerb," Der Kanton Zürich und seine Regionen im Standortwettbewerb Sitzverlegungen von Firmen 2003 firmen statistik.info unternehmen Industrie, Dienstleistungen Volkswirtschaft",False
611@statistisches-amt-kanton-zuerich,Die Zürcher Abstimmungslandschaft, Die Zürcher Abstimmungslandschaft Ideologische und soziodemografische Polarisierungsstrukturen 2010-2016 abstimmungen demokratie politik statistik.info Politik,False
613@statistisches-amt-kanton-zuerich,Kanton Zürich zieht junge Leute an, Kanton Zürich zieht junge Leute an Zu- und Wegwanderungen im Kanton Zürich 2011 bis 2016 bevoelkerung bevoelkerungsstatistik einwohner statistik.info wegwanderung zuwanderung Bevölkerung,False
616@statistisches-amt-kanton-zuerich,Die Abstimmungen vom 10.6.2018, Die Abstimmungen vom 10.6.2018 Eine Kurzanalyse abstimmungen demokratie statistik.info Politik,False
624@statistisches-amt-kanton-zuerich,Stabilität und Wandel im Zürcher Parteiensystem, Stabilität und Wandel im Zürcher Parteiensystem Eine Analyse der Nationalratswahlpanaschierstatistik 1999–2019 demokratie nationalratswahlen panaschierstimmen statistik.info Politik,False
628@statistisches-amt-kanton-zuerich,VZ2010 - Erste Ergebnisse für den Kanton Zürich, VZ2010 - Erste Ergebnisse für den Kanton Zürich Erste definitive Daten des neuen Volkszählungssystems bevoelkerung bevoelkerungsstatistik einwohner statistik.info Bevölkerung,False
630@statistisches-amt-kanton-zuerich,Analyse Ständeratswahlen 2011: 1. Wahlgang, Analyse Ständeratswahlen 2011: 1. Wahlgang None demokratie politik statistik.info Politik,False
631@statistisches-amt-kanton-zuerich,Analyse Ständeratswahlen 2011: 2. Wahlgang, Analyse Ständeratswahlen 2011: 2. Wahlgang None demokratie politik statistik.info Politik,False
636@statistisches-amt-kanton-zuerich,Demografie wirkt sich auf Zürcher Kirchen aus, Demografie wirkt sich auf Zürcher Kirchen aus Eine Analyse der Mitgliederentwicklung der reformierten und der katholischen Kirche im Kanton Zürich altersstruktur bevoelkerung bevoelkerungsstatistik einwohner statistik.info Bevölkerung,False
429@statistisches-amt-kanton-zuerich,Die ausländische Bevölkerung im Kanton Zürich, Die ausländische Bevölkerung im Kanton Zürich Ergebnisse der Volkszählung 2000 für den Kanton Zürich auslaender auslaenderinnen bevoelkerung bevoelkerungsstatistik einwohner einwohnerzahl statistik.info Bevölkerung,False
432@statistisches-amt-kanton-zuerich,Markant mehr Konfessionslose im Kanton Zürich, Markant mehr Konfessionslose im Kanton Zürich Kurzanalyse aus der Broschüre «Kanton Zürich in Zahlen» religion statistik.info Bevölkerung,False
440@statistisches-amt-kanton-zuerich,"Bildungsvergleich: Wie die Eltern, so die Kinder"," Bildungsvergleich: Wie die Eltern, so die Kinder Kurzanalyse aus der Broschüre «Kanton Zürich in Zahlen» ausbildungsniveau statistik.info Bildung, Wissenschaft",False
441@statistisches-amt-kanton-zuerich,Der «Ernährereffekt»," Der «Ernährereffekt» Kurzanalyse aus der Broschüre «Kanton Zürich in Zahlen» arbeitszeitmodelle statistik.info teilzeiterwerbstaetige Arbeit, Erwerb Wirtschaftliche und soziale Situation der Bevölkerung",False
460@statistisches-amt-kanton-zuerich,Das Wetterjahr 2005: Warm und sonnig trotz viel Regen im Sommer," Das Wetterjahr 2005: Warm und sonnig trotz viel Regen im Sommer None meteorologie statistik.info Raum, Umwelt",False
473@statistisches-amt-kanton-zuerich,505 Autos pro 1000 Zürcherinnen und Zürcher, 505 Autos pro 1000 Zürcherinnen und Zürcher Kurzanalyse aus der Broschüre «Kanton Zürich in Zahlen» fahrzeugbesitz personenwagen statistik.info Mobilität und Verkehr,False
476@statistisches-amt-kanton-zuerich,Zürcher Gemeindefinanzen 2004, Zürcher Gemeindefinanzen 2004 None statistik.info Öffentliche Verwaltung und Finanzen,False
487@statistisches-amt-kanton-zuerich,Ausländische Arbeitskräfte im Kanton Zürich.," Ausländische Arbeitskräfte im Kanton Zürich. Eine Strukturanalyse mit Fokus auf gut ausgebildete Arbeitskräfte arbeitsmarkt migration statistik.info zuwanderung Arbeit, Erwerb Wirtschaftliche und soziale Situation der Bevölkerung",False
494@statistisches-amt-kanton-zuerich,"Der ""kleine Mann"" sagt Nein"," Der ""kleine Mann"" sagt Nein Eine Analyse der Zürcher Resultate der BVG-Abstimmung vom 7.3.2010 abstimmungen demokratie statistik.info Politik",False
498@statistisches-amt-kanton-zuerich,Die Entwicklung der Steuerkraft in den Zürcher Gemeinden: Ungleichheitsmasse und mittelfristige Trends, Die Entwicklung der Steuerkraft in den Zürcher Gemeinden: Ungleichheitsmasse und mittelfristige Trends None gemeindesteuern statistik.info steuern Öffentliche Verwaltung und Finanzen,False
663@statistisches-amt-kanton-zuerich,Institutionen für Menschen mit Behinderung - Personalbefragung," Institutionen für Menschen mit Behinderung - Personalbefragung Der Bericht enthält Antworten der Mitarbeitenden in Institutionen für Menschen mit Behinderung zu ihren Arbeitsbedingungen. Arbeit, Erwerb",False
685@statistisches-amt-kanton-zuerich,Neuzulassungen Benzinmotor [%]," Neuzulassungen Benzinmotor [%] Anteil der Personenwagen (PW) mit Benzinmotor an allen Personenwagen, die zwischen dem 1. Oktober des Vorjahrs und dem 30. September erstmals in Verkehr gesetzt wurden. Hinweis: Der Wert für den ganzen Kanton umfasst alle Autos mit einem Zürcher Kennzeichen; diese können auch Personen oder Unternehmen gehören, die ihr Domizil nicht im Kanton Zürich haben. bezirke fahrzeuge gemeinden kanton_zuerich motorfahrzeugbestand motorfahrzeuge ogd personenwagen Mobilität und Verkehr",True
670@statistisches-amt-kanton-zuerich,Kundenbefragung Werkstätten, Kundenbefragung Werkstätten Resultate der Kundenbefragung der Werktstätten in Institutionen für Menschen mit Behinderung Soziale Sicherheit,False
654@statistisches-amt-kanton-zuerich,"Linke Wirtschafts-, rechte Sozial- und: Autopolitik"," Linke Wirtschafts-, rechte Sozial- und: Autopolitik Eine Analyse der Zürcher Resultate der Abstimmungen vom 24. 11. 2013 abstimmungen demokratie politik statistik.info Politik",False
656@statistisches-amt-kanton-zuerich,Höhere Schulden der Gemeinden: die Gemeindefinanzen im Kanton Zürich Ende 2012, Höhere Schulden der Gemeinden: die Gemeindefinanzen im Kanton Zürich Ende 2012 None statistik.info Öffentliche Verwaltung und Finanzen,False
710@gesundheitsdirektion-kanton-zuerich,COVID_19 Sterbeorte Kanton Zürich ab 15.03.2020," COVID_19 Sterbeorte Kanton Zürich ab 15.03.2020 Kumulierte Anzahl der Todesfälle im Kanton Zürich seit Pandemiebeginn nach Art des Sterbeorts: 'Pflege- oder Altersheim', 'zuhause', 'Spital'. altersheime alterspflegeheime corona covid-19 covid19 gesundheit kanton_zuerich krankheiten ogd pflegeheime sars-cov-2 spitaeler todesfaelle Gesundheit",True
705@statistisches-amt-kanton-zuerich,Zukünftige Bevölkerung Kanton Zürich und Regionen nach Geschlecht und Alter," Zukünftige Bevölkerung Kanton Zürich und Regionen nach Geschlecht und Alter Bevölkerung nach Geschlecht und Alter (5-Jahres-Altersklassen), nach zivilrechtlichem Wohnsitz, Daten per Ende Jahr. Datenquelle Zeitraum 31.12.1995 bis 31.12.2019: Kantonale Bevölkerungserhebungen, Statistisches Amt des Kantons Zürich. Datenquelle Zeitraum 31.12.2020 bis 31.12.2050: Regionalisierte Bevölkerungsprognosen, Szenario «Trend ZH 2020», Modelldaten, Statistisches Amt des Kantons Zürich altersklassen bevoelkerung bevoelkerungsprognosen bevoelkerungsstatistik bevoelkerungsszenarien bevoelkerungswachstum einwohner einwohnerzahl geschlecht ogd prognosen raumplanungsregionen Bevölkerung",True
701@statistisches-amt-kanton-zuerich,Siedlungswachstum im Kanton Zürich gebremst," Siedlungswachstum im Kanton Zürich gebremst Ergebnisse der Arealstatistik im Zeitraum 1979/85 bis 2013/18 bodennutzung gewaesser landwirtschaft siedlungsflaeche statistik.info waldflaeche Raum, Umwelt",False
719@fachstelle-ogd-kanton-zuerich,Corona-Hilfen im Kulturbereich im Kanton Zürich," Corona-Hilfen im Kulturbereich im Kanton Zürich Um die wirtschaftlichen Auswirkungen der Massnahmen zur Pandemiebekämpfung abzufedern und die kulturelle Vielfalt zu erhalten, können Kulturschaffende, nicht-gewinnorientierte sowie gewinnorientierte Kulturunternehmen finanzielle Unterstützung anfordern. Bei den Ausfallentschädigungen handelt es sich um nicht-rückzahlbare Beiträge für im Rahmen der COVID-19-Pandemie abgesagte Veranstaltungen oder Projekte und Betriebsschliessungen. Die Daten werden von der Direktion der Justiz und des Innern des Kantons Zürich, Fachstelle Kultur, ab dem 04.03.2021 in unregelmässiger Frequenz aktualisiert, sofern weitere Ausfallentschädigungsgesuche bewilligt werden können. Nachgefragte wie beschlossene Beträge sind gerundet auf 100 CHF; antragstellende natürliche oder juristische Personen sind anonymisiert. corona covid-19 covid19 kultur kulturfinanzierung ogd Kultur, Medien, Informationsgesellschaft, Sport",True
720@geschaeftsfeld-gesellschaft-stadt-uster,Quartier-Infokästen der Stadt Uster und Quartiervereinen," Quartier-Infokästen der Stadt Uster und Quartiervereinen Quartierkästen sind Schaukästen, in denen Informationsmaterial ausgehängt wird. Es sind Quartierkästen mit Längen- und Breitengrad verzeichnet, die von der Stadt Uster und den Quartiervereinen gemeinsam bewirtschaftet werden (sind im Eigentum der Stadt Uster) und solche die auf private Initiative von den Quartiervereinen bewirtschafet werden. Über die gemeinsam bewirtschafteten Quartierkästen werden wöchentlich die wichtigsten Informationen aus der Stadtverwaltung der Bevölkerung zugänglich gemacht. Fotos der Quartierkästen werden unregelmässig ca. alle 3 bis 5 Jahre aktualisiert. gemeinwesen information kommunikation ogd quartier quartiervereine Bevölkerung Kultur, Medien, Informationsgesellschaft, Sport Politik Öffentliche Verwaltung und Finanzen",True
722@statistisches-amt-kanton-zuerich,Bevölkerungsprognosen Kanton Zürich 2021," Bevölkerungsprognosen Kanton Zürich 2021 Auswertungen, Resultate und Methodendokumente zu den Bevölkerungsprognosen bevoelkerung statistik.info Bevölkerung",False
727@statistisches-amt-kanton-zuerich,Immer attraktiver für Hochqualifizierte. Der Kanton Zürich im Geflecht der Migration innerhalb der Schweiz.," Immer attraktiver für Hochqualifizierte. Der Kanton Zürich im Geflecht der Migration innerhalb der Schweiz. Die Studie befasst sich mit der Intensität und der räumlichen Struktur der Binnenwanderung sowie mit den soziodemografischen Merkmalen der Wandernden zwischen den 26 Schweizer Kantonen. Zeitlich erstreckt sie sich über die letzten fünf Jahrzehnte (1966–2018), räumlich legt sie einen spezifischen Fokus auf den Kanton Zürich. bevoelkerung migration statistik.info Bevölkerung",False
729@gesundheitsdirektion-kanton-zuerich,Badewasserqualität in öffentlichen Badeanstalten an Flüssen und Seen im Kanton Zürich," Badewasserqualität in öffentlichen Badeanstalten an Flüssen und Seen im Kanton Zürich In den Sommermonaten regelmässig erhobene Proben zur Überprüfung der Badewasserqualität. Daten enthalten: 'Name des Orts', 'Bewertungsstufen der Badewasserqualität', 'Breitengrad' und 'Längengrad des Orts'. Die Untersuchungen und Bewertungen der Wasserproben erfolgen nach den Empfehlungen zur Untersuchung und Beurteilung der Badewasserqualität von See- und Flussbädern des Bundesamtes für Umwelt (siehe ""Weitere Informationen""). gesundheit ogd seen wasser Gesundheit Kultur, Medien, Informationsgesellschaft, Sport Raum, Umwelt",True
731@staatskanzlei-kanton-zuerich,Web Analytics des Webauftritts des Kantons Zürich ab Juli 2020," Web Analytics des Webauftritts des Kantons Zürich ab Juli 2020 Grundlage der Daten sind die Matomo-Web-Analytics (Anzahl Besuche) aller Seiten des kantonalen Webauftritts, für die das Statistische Amt zuständig ist. Siehe ""Hinweise zur Datengrundlage, Indikatoren und Themen"" unter ""Weitere Informationen"". Die Daten werden jeden Morgen um 08:30 Uhr um die Daten des Vortages ergänzt. kanton_zuerich kantonale_verwaltung ogd Öffentliche Verwaltung und Finanzen",True
